ID,Sex,Age,Height,Weight,BMI,Level,Fitness Goal,Fitness Type,,,,
9633,Male,58,1.57,42.5,17.24,Underweight,Weight Gain,Muscular Fitness,,,,
9641,Male,58,1.57,55.5,22.52,Normal,Weight Gain,Muscular Fitness,,,,
9649,Male,58,1.57,67.5,27.38,Overweight,Weight Loss,Cardio Fitness,,,,
9657,Male,58,1.57,81.5,33.06,Obuse,Weight Loss,Cardio Fitness,,,,
9665,Male,59,1.58,44.5,17.83,Underweight,Weight Gain,Muscular Fitness,,,,
9673,Male,59,1.58,56.5,22.63,Normal,Weight Gain,Muscular Fitness,,,,
9681,Male,59,1.58,63,25.24,Overweight,Weight Loss,Cardio Fitness,,,,
9689,Male,59,1.58,85,34.05,Obuse,Weight Loss,Cardio Fitness,,,,
9697,Male,60,1.57,35,14.2,Underweight,Weight Gain,Muscular Fitness,,,,
9701,Female,60,1.57,35,14.2,Underweight,Weight Gain,Muscular Fitness,,,,
9705,Male,60,1.57,58,23.53,Normal,Weight Gain,Muscular Fitness,,,,
9709,Female,60,1.57,58,23.53,Normal,Weight Gain,Muscular Fitness,,,,
9713,Male,60,1.57,67,27.18,Overweight,Weight Loss,Cardio Fitness,,,,
9717,Female,60,1.57,67,27.18,Overweight,Weight Loss,Cardio Fitness,,,,
9721,Male,60,1.57,87,35.3,Obuse,Weight Loss,Cardio Fitness,,,,
9725,Female,60,1.57,87,35.3,Obuse,Weight Loss,Cardio Fitness,,,,
9729,Male,61,1.58,46,18.43,Underweight,Weight Gain,Muscular Fitness,,,,
9733,Female,61,1.58,46,18.43,Underweight,Weight Gain,Muscular Fitness,,,,
9737,Male,61,1.58,54,21.63,Normal,Weight Gain,Muscular Fitness,,,,
9741,Female,61,1.58,54,21.63,Normal,Weight Gain,Muscular Fitness,,,,
9745,Male,61,1.58,69,27.64,Overweight,Weight Loss,Cardio Fitness,,,,
9749,Female,61,1.58,69,27.64,Overweight,Weight Loss,Cardio Fitness,,,,
9753,Male,61,1.58,82,32.85,Obuse,Weight Loss,Cardio Fitness,,,,
9757,Female,61,1.58,82,32.85,Obuse,Weight Loss,Cardio Fitness,,,,
9761,Male,62,1.59,46.6,18.43,Underweight,Weight Gain,Muscular Fitness,,,,
9765,Female,62,1.59,46.6,18.43,Underweight,Weight Gain,Muscular Fitness,,,,
9769,Male,62,1.59,53,20.96,Normal,Weight Gain,Muscular Fitness,,,,
9773,Female,62,1.59,53,20.96,Normal,Weight Gain,Muscular Fitness,,,,
9777,Male,62,1.59,66,26.11,Overweight,Weight Loss,Cardio Fitness,,,,
9781,Female,62,1.59,66,26.11,Overweight,Weight Loss,Cardio Fitness,,,,
9785,Male,62,1.59,81,32.04,Obuse,Weight Loss,Cardio Fitness,,,,
9789,Female,62,1.59,81,32.04,Obuse,Weight Loss,Cardio Fitness,,,,
9793,Male,63,1.6,37,14.45,Underweight,Weight Gain,Muscular Fitness,,,,
9797,Female,63,1.6,37,14.45,Underweight,Weight Gain,Muscular Fitness,,,,
9801,Male,63,1.6,54,21.09,Normal,Weight Gain,Muscular Fitness,,,,
9805,Female,63,1.6,54,21.09,Normal,Weight Gain,Muscular Fitness,,,,
9809,Male,63,1.6,72,28.13,Overweight,Weight Loss,Cardio Fitness,,,,
9813,Female,63,1.6,72,28.13,Overweight,Weight Loss,Cardio Fitness,,,,
9817,Male,63,1.6,82,32.03,Obuse,Weight Loss,Cardio Fitness,,,,
9821,Female,63,1.6,82,32.03,Obuse,Weight Loss,Cardio Fitness,,,,
9825,Male,18,1.62,40,15.24,Underweight,Weight Gain,Muscular Fitness,,,,
9829,Female,18,1.62,40,15.24,Underweight,Weight Gain,Muscular Fitness,,,,
9833,Male,18,1.62,61,23.24,Normal,Weight Gain,Muscular Fitness,,,,
9837,Female,18,1.62,61,23.24,Normal,Weight Gain,Muscular Fitness,,,,
9841,Male,18,1.62,77,29.34,Overweight,Weight Loss,Cardio Fitness,,,,
9845,Female,18,1.62,77,29.34,Overweight,Weight Loss,Cardio Fitness,,,,
9849,Male,18,1.62,82,31.25,Obuse,Weight Loss,Cardio Fitness,,,,
9853,Female,18,1.62,82,31.25,Obuse,Weight Loss,Cardio Fitness,,,,
9857,Male,19,1.63,46,17.31,Underweight,Weight Gain,Muscular Fitness,,,,
9861,Female,19,1.63,46,17.31,Underweight,Weight Gain,Muscular Fitness,,,,
9865,Male,19,1.63,57,21.45,Normal,Weight Gain,Muscular Fitness,,,,
9869,Female,19,1.63,57,21.45,Normal,Weight Gain,Muscular Fitness,,,,
9873,Male,19,1.63,78,29.36,Overweight,Weight Loss,Cardio Fitness,,,,
9877,Female,19,1.63,78,29.36,Overweight,Weight Loss,Cardio Fitness,,,,
9881,Male,19,1.63,89,33.5,Obuse,Weight Loss,Cardio Fitness,,,,
9885,Female,19,1.63,89,33.5,Obuse,Weight Loss,Cardio Fitness,,,,
9889,Male,20,1.64,43,15.99,Underweight,Weight Gain,Muscular Fitness,,,,
9893,Female,20,1.64,43,15.99,Underweight,Weight Gain,Muscular Fitness,,,,
9897,Male,20,1.64,64,23.8,Normal,Weight Gain,Muscular Fitness,,,,
9901,Female,20,1.64,64,23.8,Normal,Weight Gain,Muscular Fitness,,,,
9905,Male,20,1.64,76,28.26,Overweight,Weight Loss,Cardio Fitness,,,,
9909,Female,20,1.64,76,28.26,Overweight,Weight Loss,Cardio Fitness,,,,
9913,Male,20,1.64,88,32.72,Obuse,Weight Loss,Cardio Fitness,,,,
9917,Female,20,1.64,88,32.72,Obuse,Weight Loss,Cardio Fitness,,,,
9953,Male,22,1.66,49,17.78,Underweight,Weight Gain,Muscular Fitness,,,,
9957,Female,22,1.66,49,17.78,Underweight,Weight Gain,Muscular Fitness,,,,
9961,Male,22,1.66,62,22.5,Normal,Weight Gain,Muscular Fitness,,,,
9965,Female,22,1.66,62,22.5,Normal,Weight Gain,Muscular Fitness,,,,
9969,Male,22,1.66,77,27.94,Overweight,Weight Loss,Cardio Fitness,,,,
9973,Female,22,1.66,77,27.94,Overweight,Weight Loss,Cardio Fitness,,,,
9977,Male,22,1.66,87,31.57,Obuse,Weight Loss,Cardio Fitness,,,,
9981,Female,22,1.66,87,31.57,Obuse,Weight Loss,Cardio Fitness,,,,
9985,Male,23,1.67,44.5,15.96,Underweight,Weight Gain,Muscular Fitness,,,,
9989,Female,23,1.67,44.5,15.96,Underweight,Weight Gain,Muscular Fitness,,,,
9993,Male,23,1.67,55.5,19.9,Normal,Weight Gain,Muscular Fitness,,,,
9997,Female,23,1.67,55.5,19.9,Normal,Weight Gain,Muscular Fitness,,,,
10001,Male,23,1.67,71,25.46,Overweight,Weight Loss,Cardio Fitness,,,,
10005,Female,23,1.67,71,25.46,Overweight,Weight Loss,Cardio Fitness,,,,
10009,Male,23,1.67,84.5,30.3,Obuse,Weight Loss,Cardio Fitness,,,,
10013,Female,23,1.67,84.5,30.3,Obuse,Weight Loss,Cardio Fitness,,,,
10017,Male,24,1.68,48.5,17.18,Underweight,Weight Gain,Muscular Fitness,,,,
10021,Female,24,1.68,48.5,17.18,Underweight,Weight Gain,Muscular Fitness,,,,
10025,Male,24,1.68,53.5,18.96,Normal,Weight Gain,Muscular Fitness,,,,
10029,Female,24,1.68,53.5,18.96,Normal,Weight Gain,Muscular Fitness,,,,
10033,Male,24,1.68,71.5,25.33,Overweight,Weight Loss,Cardio Fitness,,,,
10037,Female,24,1.68,71.5,25.33,Overweight,Weight Loss,Cardio Fitness,,,,
10041,Male,24,1.68,86.5,30.65,Obuse,Weight Loss,Cardio Fitness,,,,
10045,Female,24,1.68,86.5,30.65,Obuse,Weight Loss,Cardio Fitness,,,,
10049,Male,25,1.69,52.5,18.38,Underweight,Weight Gain,Muscular Fitness,,,,
10053,Female,25,1.69,52.5,18.38,Underweight,Weight Gain,Muscular Fitness,,,,
10057,Male,25,1.69,63.5,22.23,Normal,Weight Gain,Muscular Fitness,,,,
10061,Female,25,1.69,63.5,22.23,Normal,Weight Gain,Muscular Fitness,,,,
10065,Male,25,1.69,80.5,28.19,Overweight,Weight Loss,Cardio Fitness,,,,
10069,Female,25,1.69,80.5,28.19,Overweight,Weight Loss,Cardio Fitness,,,,
10073,Male,25,1.69,90.5,31.69,Obuse,Weight Loss,Cardio Fitness,,,,
10077,Female,25,1.69,90.5,31.69,Obuse,Weight Loss,Cardio Fitness,,,,
10081,Male,26,1.7,50,17.3,Underweight,Weight Gain,Muscular Fitness,,,,
10085,Female,26,1.7,50,17.3,Underweight,Weight Gain,Muscular Fitness,,,,
10089,Male,26,1.7,66,22.84,Normal,Weight Gain,Muscular Fitness,,,,
10093,Female,26,1.7,66,22.84,Normal,Weight Gain,Muscular Fitness,,,,
10097,Male,26,1.7,77.5,26.82,Overweight,Weight Loss,Cardio Fitness,,,,
10101,Female,26,1.7,77.5,26.82,Overweight,Weight Loss,Cardio Fitness,,,,
10105,Male,26,1.7,93,32.18,Obuse,Weight Loss,Cardio Fitness,,,,
10109,Female,26,1.7,93,32.18,Obuse,Weight Loss,Cardio Fitness,,,,
10113,Male,27,1.71,44.5,15.22,Underweight,Weight Gain,Muscular Fitness,,,,
10117,Female,27,1.71,44.5,15.22,Underweight,Weight Gain,Muscular Fitness,,,,
10121,Male,27,1.71,59,20.18,Normal,Weight Gain,Muscular Fitness,,,,
10125,Female,27,1.71,59,20.18,Normal,Weight Gain,Muscular Fitness,,,,
10129,Male,27,1.71,78.5,26.85,Overweight,Weight Loss,Cardio Fitness,,,,
10133,Female,27,1.71,78.5,26.85,Overweight,Weight Loss,Cardio Fitness,,,,
10137,Male,27,1.71,94.5,32.32,Obuse,Weight Loss,Cardio Fitness,,,,
10141,Female,27,1.71,94.5,32.32,Obuse,Weight Loss,Cardio Fitness,,,,
10337,Male,34,1.78,51,16.1,Underweight,Weight Gain,Muscular Fitness,,,,
10341,Female,34,1.78,51,16.1,Underweight,Weight Gain,Muscular Fitness,,,,
10345,Male,34,1.78,72,22.72,Normal,Weight Gain,Muscular Fitness,,,,
10349,Female,34,1.78,72,22.72,Normal,Weight Gain,Muscular Fitness,,,,
10353,Male,34,1.78,87,27.46,Overweight,Weight Loss,Cardio Fitness,,,,
10357,Female,34,1.78,87,27.46,Overweight,Weight Loss,Cardio Fitness,,,,
10362,Male,34,1.78,99,31.25,Obuse,Weight Loss,Cardio Fitness,,,,
10365,Female,34,1.78,99,31.25,Obuse,Weight Loss,Cardio Fitness,,,,
10369,Male,35,1.79,49,15.29,Underweight,Weight Gain,Muscular Fitness,,,,
10373,Female,35,1.79,49,15.29,Underweight,Weight Gain,Muscular Fitness,,,,
10377,Male,35,1.79,73,22.78,Normal,Weight Gain,Muscular Fitness,,,,
10381,Female,35,1.79,73,22.78,Normal,Weight Gain,Muscular Fitness,,,,
10385,Male,35,1.79,86,26.84,Overweight,Weight Loss,Cardio Fitness,,,,
10389,Female,35,1.79,86,26.84,Overweight,Weight Loss,Cardio Fitness,,,,
10393,Male,35,1.79,98,30.59,Obuse,Weight Loss,Cardio Fitness,,,,
10397,Female,35,1.79,98,30.59,Obuse,Weight Loss,Cardio Fitness,,,,
10433,Male,37,1.82,58,17.51,Underweight,Weight Gain,Muscular Fitness,,,,
10437,Female,37,1.82,58,17.51,Underweight,Weight Gain,Muscular Fitness,,,,
10441,Male,37,1.82,76,22.94,Normal,Weight Gain,Muscular Fitness,,,,
10445,Female,37,1.82,76,22.94,Normal,Weight Gain,Muscular Fitness,,,,
10449,Male,37,1.82,89,26.87,Overweight,Weight Loss,Cardio Fitness,,,,
10453,Female,37,1.82,89,26.87,Overweight,Weight Loss,Cardio Fitness,,,,
10457,Male,37,1.82,105,31.7,Obuse,Weight Loss,Cardio Fitness,,,,
10461,Female,37,1.82,105,31.7,Obuse,Weight Loss,Cardio Fitness,,,,
10465,Male,38,1.83,43.5,12.99,Underweight,Weight Gain,Muscular Fitness,,,,
10469,Female,38,1.83,43.5,12.99,Underweight,Weight Gain,Muscular Fitness,,,,
10473,Male,38,1.83,68,20.31,Normal,Weight Gain,Muscular Fitness,,,,
10477,Female,38,1.83,68,20.31,Normal,Weight Gain,Muscular Fitness,,,,
10481,Male,38,1.83,92,27.47,Overweight,Weight Loss,Cardio Fitness,,,,
10485,Female,38,1.83,92,27.47,Overweight,Weight Loss,Cardio Fitness,,,,
10489,Male,38,1.83,110,32.85,Obuse,Weight Loss,Cardio Fitness,,,,
10493,Female,38,1.83,110,32.85,Obuse,Weight Loss,Cardio Fitness,,,,
10497,Male,39,1.84,49,14.47,Underweight,Weight Gain,Muscular Fitness,,,,
10501,Female,39,1.84,49,14.47,Underweight,Weight Gain,Muscular Fitness,,,,
10505,Male,39,1.84,66,19.49,Normal,Weight Gain,Muscular Fitness,,,,
10509,Female,39,1.84,66,19.49,Normal,Weight Gain,Muscular Fitness,,,,
10513,Male,39,1.84,88,25.99,Overweight,Weight Loss,Cardio Fitness,,,,
10517,Female,39,1.84,88,25.99,Overweight,Weight Loss,Cardio Fitness,,,,
10521,Male,39,1.84,105,31.01,Obuse,Weight Loss,Cardio Fitness,,,,
10525,Female,39,1.84,105,31.01,Obuse,Weight Loss,Cardio Fitness,,,,
10529,Male,40,1.85,46.5,13.59,Underweight,Weight Gain,Muscular Fitness,,,,
10533,Female,40,1.85,46.5,13.59,Underweight,Weight Gain,Muscular Fitness,,,,
10537,Male,40,1.85,66.5,19.43,Normal,Weight Gain,Muscular Fitness,,,,
10541,Female,40,1.85,66.5,19.43,Normal,Weight Gain,Muscular Fitness,,,,
10545,Male,40,1.85,89,26,Overweight,Weight Loss,Cardio Fitness,,,,
10549,Female,40,1.85,89,26,Overweight,Weight Loss,Cardio Fitness,,,,
10553,Male,40,1.85,108,31.56,Obuse,Weight Loss,Cardio Fitness,,,,
10557,Female,40,1.85,108,31.56,Obuse,Weight Loss,Cardio Fitness,,,,
10561,Male,41,1.86,45.5,13.15,Underweight,Weight Gain,Muscular Fitness,,,,
10565,Female,41,1.86,45.5,13.15,Underweight,Weight Gain,Muscular Fitness,,,,
10569,Male,41,1.86,76,21.97,Normal,Weight Gain,Muscular Fitness,,,,
10573,Female,41,1.86,76,21.97,Normal,Weight Gain,Muscular Fitness,,,,
10577,Male,41,1.86,90,26.01,Overweight,Weight Loss,Cardio Fitness,,,,
10581,Female,41,1.86,90,26.01,Overweight,Weight Loss,Cardio Fitness,,,,
10585,Male,41,1.86,111,32.08,Obuse,Weight Loss,Cardio Fitness,,,,
10589,Female,41,1.86,111,32.08,Obuse,Weight Loss,Cardio Fitness,,,,
10593,Male,42,1.87,46,13.15,Underweight,Weight Gain,Muscular Fitness,,,,
10597,Female,42,1.87,46,13.15,Underweight,Weight Gain,Muscular Fitness,,,,
10601,Male,42,1.87,67,19.16,Normal,Weight Gain,Muscular Fitness,,,,
10605,Female,42,1.87,67,19.16,Normal,Weight Gain,Muscular Fitness,,,,
10609,Male,42,1.87,88,25.17,Overweight,Weight Loss,Cardio Fitness,,,,
10613,Female,42,1.87,88,25.17,Overweight,Weight Loss,Cardio Fitness,,,,
10617,Male,42,1.87,109,31.17,Obuse,Weight Loss,Cardio Fitness,,,,
10621,Female,42,1.87,109,31.17,Obuse,Weight Loss,Cardio Fitness,,,,
10625,Male,43,1.88,40,11.32,Underweight,Weight Gain,Muscular Fitness,,,,
10629,Female,43,1.88,40,11.32,Underweight,Weight Gain,Muscular Fitness,,,,
10633,Male,43,1.88,77,21.79,Normal,Weight Gain,Muscular Fitness,,,,
10637,Female,43,1.88,77,21.79,Normal,Weight Gain,Muscular Fitness,,,,
10641,Male,43,1.88,100,28.29,Overweight,Weight Loss,Cardio Fitness,,,,
10645,Female,43,1.88,100,28.29,Overweight,Weight Loss,Cardio Fitness,,,,
10649,Male,43,1.88,116,32.82,Obuse,Weight Loss,Cardio Fitness,,,,
10653,Female,43,1.88,116,32.82,Obuse,Weight Loss,Cardio Fitness,,,,
10657,Male,44,1.5,33,14.67,Underweight,Weight Gain,Muscular Fitness,,,,
10661,Female,44,1.5,33,14.67,Underweight,Weight Gain,Muscular Fitness,,,,
10665,Male,44,1.5,55,24.44,Normal,Weight Gain,Muscular Fitness,,,,
10669,Female,44,1.5,55,24.44,Normal,Weight Gain,Muscular Fitness,,,,
10673,Male,44,1.5,67,29.78,Overweight,Weight Loss,Cardio Fitness,,,,
10677,Female,44,1.5,67,29.78,Overweight,Weight Loss,Cardio Fitness,,,,
10681,Male,44,1.5,88,39.11,Obuse,Weight Loss,Cardio Fitness,,,,
10685,Female,44,1.5,88,39.11,Obuse,Weight Loss,Cardio Fitness,,,,
10689,Male,45,1.51,34.5,15.13,Underweight,Weight Gain,Muscular Fitness,,,,
10693,Female,45,1.51,34.5,15.13,Underweight,Weight Gain,Muscular Fitness,,,,
10697,Male,45,1.51,53.5,23.46,Normal,Weight Gain,Muscular Fitness,,,,
10701,Female,45,1.51,53.5,23.46,Normal,Weight Gain,Muscular Fitness,,,,
10705,Male,45,1.51,61.5,26.97,Overweight,Weight Loss,Cardio Fitness,,,,
10709,Female,45,1.51,61.5,26.97,Overweight,Weight Loss,Cardio Fitness,,,,
10713,Male,45,1.51,83.5,36.62,Obuse,Weight Loss,Cardio Fitness,,,,
10717,Female,45,1.51,83.5,36.62,Obuse,Weight Loss,Cardio Fitness,,,,
10721,Male,46,1.53,32,13.67,Underweight,Weight Gain,Muscular Fitness,,,,
10725,Female,46,1.53,32,13.67,Underweight,Weight Gain,Muscular Fitness,,,,
10729,Male,46,1.53,54,23.07,Normal,Weight Gain,Muscular Fitness,,,,
10733,Female,46,1.53,54,23.07,Normal,Weight Gain,Muscular Fitness,,,,
10737,Male,46,1.53,66,28.19,Overweight,Weight Loss,Cardio Fitness,,,,
10741,Female,46,1.53,66,28.19,Overweight,Weight Loss,Cardio Fitness,,,,
10745,Male,46,1.53,83,35.46,Obuse,Weight Loss,Cardio Fitness,,,,
10749,Female,46,1.53,83,35.46,Obuse,Weight Loss,Cardio Fitness,,,,
10753,Male,47,1.54,34,14.34,Underweight,Weight Gain,Muscular Fitness,,,,
10757,Female,47,1.54,34,14.34,Underweight,Weight Gain,Muscular Fitness,,,,
10761,Male,47,1.54,53,22.35,Normal,Weight Gain,Muscular Fitness,,,,
10765,Female,47,1.54,53,22.35,Normal,Weight Gain,Muscular Fitness,,,,
10769,Male,47,1.54,62,26.14,Overweight,Weight Loss,Cardio Fitness,,,,
10773,Female,47,1.54,62,26.14,Overweight,Weight Loss,Cardio Fitness,,,,
10777,Male,47,1.54,86,36.26,Obuse,Weight Loss,Cardio Fitness,,,,
10781,Female,47,1.54,86,36.26,Obuse,Weight Loss,Cardio Fitness,,,,
10785,Male,48,1.55,38.5,16.02,Underweight,Weight Gain,Muscular Fitness,,,,
10789,Female,48,1.55,38.5,16.02,Underweight,Weight Gain,Muscular Fitness,,,,
10794,Male,48,1.55,51.5,21.44,Normal,Weight Gain,Muscular Fitness,,,,
10797,Female,48,1.55,51.5,21.44,Normal,Weight Gain,Muscular Fitness,,,,
10801,Male,48,1.55,67.5,28.1,Overweight,Weight Loss,Cardio Fitness,,,,
10805,Female,48,1.55,67.5,28.1,Overweight,Weight Loss,Cardio Fitness,,,,
10809,Male,48,1.55,89.5,37.25,Obuse,Weight Loss,Cardio Fitness,,,,
10813,Female,48,1.55,89.5,37.25,Obuse,Weight Loss,Cardio Fitness,,,,
10817,Male,49,1.56,45,18.49,Underweight,Weight Gain,Muscular Fitness,,,,
10821,Female,49,1.56,45,18.49,Underweight,Weight Gain,Muscular Fitness,,,,
10825,Male,49,1.56,60,24.65,Normal,Weight Gain,Muscular Fitness,,,,
10829,Female,49,1.56,60,24.65,Normal,Weight Gain,Muscular Fitness,,,,
10833,Male,49,1.56,69,28.35,Overweight,Weight Loss,Cardio Fitness,,,,
10837,Female,49,1.56,69,28.35,Overweight,Weight Loss,Cardio Fitness,,,,
10841,Male,49,1.56,82,33.69,Obuse,Weight Loss,Cardio Fitness,,,,
10845,Female,49,1.56,82,33.69,Obuse,Weight Loss,Cardio Fitness,,,,
10849,Male,50,1.57,40,16.23,Underweight,Weight Gain,Muscular Fitness,,,,
10853,Female,50,1.57,40,16.23,Underweight,Weight Gain,Muscular Fitness,,,,
10857,Male,50,1.57,59,23.94,Normal,Weight Gain,Muscular Fitness,,,,
10861,Female,50,1.57,59,23.94,Normal,Weight Gain,Muscular Fitness,,,,
10865,Male,50,1.57,66,26.78,Overweight,Weight Loss,Cardio Fitness,,,,
10869,Female,50,1.57,66,26.78,Overweight,Weight Loss,Cardio Fitness,,,,
10873,Male,50,1.57,98,39.76,Obuse,Weight Loss,Cardio Fitness,,,,
10877,Female,50,1.57,98,39.76,Obuse,Weight Loss,Cardio Fitness,,,,
10885,Female,51,1.57,40,16.23,Underweight,Weight Gain,Muscular Fitness,,,,
10893,Female,51,1.57,59,23.94,Normal,Weight Gain,Muscular Fitness,,,,
10901,Female,51,1.57,71,28.8,Overweight,Weight Loss,Cardio Fitness,,,,
10909,Female,51,1.57,77,31.24,Obuse,Weight Loss,Cardio Fitness,,,,
10913,Male,52,1.58,45,18.03,Underweight,Weight Gain,Muscular Fitness,,,,
10917,Female,52,1.58,45,18.03,Underweight,Weight Gain,Muscular Fitness,,,,
10921,Male,52,1.58,57.5,23.03,Normal,Weight Gain,Muscular Fitness,,,,
10925,Female,52,1.58,57.5,23.03,Normal,Weight Gain,Muscular Fitness,,,,
10929,Male,52,1.58,74.5,29.84,Overweight,Weight Loss,Cardio Fitness,,,,
10933,Female,52,1.58,74.5,29.84,Overweight,Weight Loss,Cardio Fitness,,,,
10937,Male,52,1.58,88.5,35.45,Obuse,Weight Loss,Cardio Fitness,,,,
10941,Female,52,1.58,88.5,35.45,Obuse,Weight Loss,Cardio Fitness,,,,
10945,Male,53,1.59,39,15.43,Underweight,Weight Gain,Muscular Fitness,,,,
10949,Female,53,1.59,39,15.43,Underweight,Weight Gain,Muscular Fitness,,,,
10953,Male,53,1.59,57,22.55,Normal,Weight Gain,Muscular Fitness,,,,
10957,Female,53,1.59,57,22.55,Normal,Weight Gain,Muscular Fitness,,,,
10961,Male,53,1.59,68,26.9,Overweight,Weight Loss,Cardio Fitness,,,,
10965,Female,53,1.59,68,26.9,Overweight,Weight Loss,Cardio Fitness,,,,
10969,Male,53,1.59,77,30.46,Obuse,Weight Loss,Cardio Fitness,,,,
10973,Female,53,1.59,77,30.46,Obuse,Weight Loss,Cardio Fitness,,,,
10977,Male,54,1.6,46.5,18.16,Underweight,Weight Gain,Muscular Fitness,,,,
10981,Female,54,1.6,46.5,18.16,Underweight,Weight Gain,Muscular Fitness,,,,
10985,Male,54,1.6,56.5,22.07,Normal,Weight Gain,Muscular Fitness,,,,
10989,Female,54,1.6,56.5,22.07,Normal,Weight Gain,Muscular Fitness,,,,
10993,Male,54,1.6,67.5,26.37,Overweight,Weight Loss,Cardio Fitness,,,,
10997,Female,54,1.6,67.5,26.37,Overweight,Weight Loss,Cardio Fitness,,,,
11001,Male,54,1.6,83.5,32.62,Obuse,Weight Loss,Cardio Fitness,,,,
11005,Female,54,1.6,83.5,32.62,Obuse,Weight Loss,Cardio Fitness,,,,
11009,Male,55,1.61,47,18.13,Underweight,Weight Gain,Muscular Fitness,,,,
11013,Female,55,1.61,47,18.13,Underweight,Weight Gain,Muscular Fitness,,,,
11017,Male,55,1.61,58.5,22.57,Normal,Weight Gain,Muscular Fitness,,,,
11021,Female,55,1.61,58.5,22.57,Normal,Weight Gain,Muscular Fitness,,,,
11025,Male,55,1.61,69,26.62,Overweight,Weight Loss,Cardio Fitness,,,,
11029,Female,55,1.61,69,26.62,Overweight,Weight Loss,Cardio Fitness,,,,
11033,Male,55,1.61,89,34.34,Obuse,Weight Loss,Cardio Fitness,,,,
11037,Female,55,1.61,89,34.34,Obuse,Weight Loss,Cardio Fitness,,,,
11041,Male,56,1.62,45.5,17.34,Underweight,Weight Gain,Muscular Fitness,,,,
11045,Female,56,1.62,45.5,17.34,Underweight,Weight Gain,Muscular Fitness,,,,
11049,Male,56,1.62,55.5,21.15,Normal,Weight Gain,Muscular Fitness,,,,
11053,Female,56,1.62,55.5,21.15,Normal,Weight Gain,Muscular Fitness,,,,
11057,Male,56,1.62,67.5,25.72,Overweight,Weight Loss,Cardio Fitness,,,,
11061,Female,56,1.62,67.5,25.72,Overweight,Weight Loss,Cardio Fitness,,,,
11065,Male,56,1.62,82.5,31.44,Obuse,Weight Loss,Cardio Fitness,,,,
11069,Female,56,1.62,82.5,31.44,Obuse,Weight Loss,Cardio Fitness,,,,
11073,Male,57,1.63,42,15.81,Underweight,Weight Gain,Muscular Fitness,,,,
11077,Female,57,1.63,42,15.81,Underweight,Weight Gain,Muscular Fitness,,,,
11081,Male,57,1.63,63,23.71,Normal,Weight Gain,Muscular Fitness,,,,
11085,Female,57,1.63,63,23.71,Normal,Weight Gain,Muscular Fitness,,,,
11089,Male,57,1.63,76,28.6,Overweight,Weight Loss,Cardio Fitness,,,,
11093,Female,57,1.63,76,28.6,Overweight,Weight Loss,Cardio Fitness,,,,
11097,Male,57,1.63,86,32.37,Obuse,Weight Loss,Cardio Fitness,,,,
11101,Female,57,1.63,86,32.37,Obuse,Weight Loss,Cardio Fitness,,,,
11105,Male,58,1.64,42.5,15.8,Underweight,Weight Gain,Muscular Fitness,,,,
11109,Female,58,1.64,42.5,15.8,Underweight,Weight Gain,Muscular Fitness,,,,
11113,Male,58,1.64,55.5,20.64,Normal,Weight Gain,Muscular Fitness,,,,
11117,Female,58,1.64,55.5,20.64,Normal,Weight Gain,Muscular Fitness,,,,
11121,Male,58,1.64,67.5,25.1,Overweight,Weight Loss,Cardio Fitness,,,,
11125,Female,58,1.64,67.5,25.1,Overweight,Weight Loss,Cardio Fitness,,,,
11129,Male,58,1.64,81.5,30.3,Obuse,Weight Loss,Cardio Fitness,,,,
11133,Female,58,1.64,81.5,30.3,Obuse,Weight Loss,Cardio Fitness,,,,
11137,Male,59,1.65,44.5,16.35,Underweight,Weight Gain,Muscular Fitness,,,,
11141,Female,59,1.65,44.5,16.35,Underweight,Weight Gain,Muscular Fitness,,,,
11145,Male,59,1.65,56.5,20.75,Normal,Weight Gain,Muscular Fitness,,,,
11149,Female,59,1.65,56.5,20.75,Normal,Weight Gain,Muscular Fitness,,,,
11153,Male,59,1.65,69,25.34,Overweight,Weight Loss,Cardio Fitness,,,,
11157,Female,59,1.65,69,25.34,Overweight,Weight Loss,Cardio Fitness,,,,
11161,Male,59,1.65,91,33.43,Obuse,Weight Loss,Cardio Fitness,,,,
11165,Female,59,1.65,91,33.43,Obuse,Weight Loss,Cardio Fitness,,,,
11169,Male,60,1.66,38,13.79,Underweight,Weight Gain,Muscular Fitness,,,,
11173,Female,60,1.66,38,13.79,Underweight,Weight Gain,Muscular Fitness,,,,
11177,Male,60,1.66,62,22.5,Normal,Weight Gain,Muscular Fitness,,,,
11181,Female,60,1.66,62,22.5,Normal,Weight Gain,Muscular Fitness,,,,
11185,Male,60,1.66,73,26.49,Overweight,Weight Loss,Cardio Fitness,,,,
11189,Female,60,1.66,73,26.49,Overweight,Weight Loss,Cardio Fitness,,,,
